symbol,status,display_label,signal,previous_signal,signal_date,sector,industry,trend,momentum,optionable,reason
TNET,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Industrials,Staffing & Employment Services,UPTREND,MOVING DOWN,,No active BUY transition
TNGX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Health Care,Biotechnology,DOWNTREND,MOVING DOWN,,No active BUY transition
TNK,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 18, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
TNL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Discretionary,Travel Services,DOWNTREND,MOVING DOWN,,No active BUY transition
TOL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Discretionary,Residential Construction,DOWNTREND,MOVING DOWN,,No active BUY transition
TOST,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 12, 2026",Technology,Software - Infrastructure,UPTREND,MOVING DOWN,,No active BUY transition
TOWN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
TPB,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Staples,Tobacco,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TPC,LEADER,🚀 LEADER,BUY,BUY,"Jul 22, 2026",Industrials,Engineering & Construction,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TPG,REMOVED,❌ REMOVED,SELL,BUY,"Aug 18, 2026",Financials,Asset Management,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
TPL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Energy,Oil & Gas E&P,DOWNTREND,MOVING DOWN,,No active BUY transition
TPR,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Discretionary,Luxury Goods,DOWNTREND,MOVING DOWN,,No active BUY transition
TR,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Staples,Confectioners,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TREE,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Financials,Financial Conglomerates,DOWNTREND,MOVING DOWN,,No active BUY transition
TREX,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Building Products & Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TRGP,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 18, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
TRI,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 06, 2026",Industrials,Specialty Business Services,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
TRMB,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 28, 2026",Technology,Scientific & Technical Instruments,NEUTRAL,MOVING DOWN,,Existing BUY momentum is weakening
TRMD,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 18, 2026",Energy,Oil & Gas Midstream,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
TRMK,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TRN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Industrials,Railroads,DOWNTREND,MOVING DOWN,,No active BUY transition
TRNO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Real Estate,REIT - Industrial,DOWNTREND,MOVING DOWN,,No active BUY transition
TRNS,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Specialty Business Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TROW,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 22, 2026",Financials,Asset Management,DOWNTREND,MOVING DOWN,,No active BUY transition
TRP,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Energy,Oil & Gas Midstream,DOWNTREND,MOVING DOWN,,No active BUY transition
TRS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Discretionary,Packaging & Containers,DOWNTREND,MOVING DOWN,,No active BUY transition
TRST,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
TRU,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 23, 2026",Financials,Financial Data & Stock Exchanges,UPTREND,MOVING DOWN,,No active BUY transition
TRUP,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TRV,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING DOWN,,No active BUY transition
TS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Energy,Oil & Gas Equipment & Services,DOWNTREND,MOVING DOWN,,No active BUY transition
TSBK,LEADER,🚀 LEADER,BUY,BUY,"Aug 03, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TSCO,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Discretionary,Specialty Retail,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TSEM,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TSLA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 14, 2026",Discretionary,Auto Manufacturers,DOWNTREND,MOVING UP,,No active BUY transition
TSM,LEADER,🚀 LEADER,BUY,BUY,"Aug 13, 2026",Technology,Semiconductors,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TSN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 07, 2026",Staples,Farm Products,DOWNTREND,MOVING DOWN,,No active BUY transition
TT,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Industrials,Building Products & Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TTAN,UNCHANGED,UNCHANGED,,,,Technology,Software - Application,UPTREND,,,No active BUY transition
TTC,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Tools & Accessories,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TTE,REMOVED,❌ REMOVED,SELL,BUY,"Aug 18, 2026",Energy,Oil & Gas Integrated,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
TTEK,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Industrials,Engineering & Construction,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TTMI,UNCHANGED,UNCHANGED,SELL,SELL,"Jun 29, 2026",Technology,Electronic Components,DOWNTREND,MOVING UP,,No active BUY transition
TTWO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Communication,Electronic Gaming & Multimedia,UPTREND,MOVING DOWN,,No active BUY transition
TVTX,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TW,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Financials,Capital Markets,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TWFG,UNCHANGED,UNCHANGED,,,,Financials,Insurance Brokers,UPTREND,,,No active BUY transition
TWIN,UNCHANGED,UNCHANGED,SELL,,"Jul 13, 2026",Industrials,Specialty Industrial Machinery,UPTREND,MOVING DOWN,,No active BUY transition
TWLO,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TWN,LEADER,🚀 LEADER,BUY,BUY,"Aug 11, 2026",Financials,Closed-End Fund - Foreign,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TWST,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TXG,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Health Care,Health Information Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TXN,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Technology,Semiconductors,DOWNTREND,MOVING UP,,No active BUY transition
TXNM,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Utilities,Utilities - Regulated Electric,DOWNTREND,MOVING UP,,No active BUY transition
TXRH,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Discretionary,Restaurants,UPTREND,MOVING DOWN,,No active BUY transition
TXT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 30, 2026",Industrials,Aerospace & Defense,DOWNTREND,MOVING DOWN,,No active BUY transition
TY,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TYG,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 18, 2026",Financials,Closed-End Fund - Equity,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
TYL,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Technology,Software - Application,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
TYRA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Health Care,Biotechnology,DOWNTREND,MOVING UP,,No active BUY transition
U,REMOVED,❌ REMOVED,SELL,BUY,"Aug 18, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
UAL,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 05, 2026",Industrials,Airlines,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
UAN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Materials,Agricultural Inputs,UPTREND,MOVING DOWN,,No active BUY transition
UBER,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 11, 2026",Technology,Software - Application,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
UBS,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 12, 2026",Financials,Banks - Diversified,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
UBSI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
UCTT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Technology,Semiconductor Equipment & Materials,DOWNTREND,MOVING UP,,No active BUY transition
UDR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Real Estate,REIT - Residential,DOWNTREND,MOVING DOWN,,No active BUY transition
UFCS,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING DOWN,,No active BUY transition
UFPI,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Jul 29, 2026",Materials,Lumber & Wood Production,NEUTRAL,MOVING DOWN,,Existing BUY momentum is weakening
UFPT,LEADER,🚀 LEADER,BUY,BUY,"Jul 31, 2026",Health Care,Medical Devices,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UGI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Utilities,Utilities - Regulated Gas,DOWNTREND,MOVING DOWN,,No active BUY transition
UHAL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 08, 2026",Industrials,Rental & Leasing Services,UPTREND,MOVING DOWN,,No active BUY transition
UHAL/B,UNCHANGED,UNCHANGED,,,,Industrials,Rental & Leasing Services,UPTREND,,,No active BUY transition
UHS,REMOVED,❌ REMOVED,SELL,BUY,"Aug 18, 2026",Health Care,Medical Care Facilities,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
UHT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Real Estate,REIT - Healthcare Facilities,DOWNTREND,MOVING DOWN,,No active BUY transition
UI,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Technology,Communication Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Staples,Household & Personal Products,DOWNTREND,MOVING DOWN,,No active BUY transition
ULS,UNCHANGED,UNCHANGED,,,,Industrials,Specialty Business Services,DOWNTREND,,,No active BUY transition
ULTA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 17, 2026",Discretionary,Specialty Retail,NEUTRAL,MOVING DOWN,,No active BUY transition
UMAC,UNCHANGED,UNCHANGED,,,,Technology,Computer Hardware,UPTREND,,,No active BUY transition
UMBF,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UNF,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Industrials,Specialty Business Services,UPTREND,MOVING DOWN,,No active BUY transition
UNFI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 05, 2026",Staples,Food Distribution,DOWNTREND,MOVING DOWN,,No active BUY transition
UNH,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Health Care,Healthcare Plans,DOWNTREND,MOVING DOWN,,No active BUY transition
UNM,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Financials,Insurance - Life,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UNP,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Industrials,Railroads,UPTREND,MOVING DOWN,,No active BUY transition
UNTY,LEADER,🚀 LEADER,BUY,BUY,"Aug 04, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UPS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 28, 2026",Industrials,Integrated Freight & Logistics,DOWNTREND,MOVING DOWN,,No active BUY transition
UPST,UNCHANGED,UNCHANGED,,,,Financials,Credit Services,NEUTRAL,,,No active BUY transition
URBN,LEADER,🚀 LEADER,BUY,BUY,"Jul 29, 2026",Discretionary,Apparel Retail,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
URGN,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
URI,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Rental & Leasing Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
USAC,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 18, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
USB,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
USFD,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Staples,Food Distribution,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
USLM,LEADER,🚀 LEADER,BUY,BUY,"Jul 23, 2026",Materials,Building Materials,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
UTF,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 02, 2026",Financials,Closed-End Fund - Equity,DOWNTREND,MOVING DOWN,,No active BUY transition
UTG,UNCHANGED,UNCHANGED,,,,Financials,Closed-End Fund - Equity,UPTREND,,,No active BUY transition
UTHR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 14, 2026",Health Care,Drug Manufacturers - Specialty & Generic,DOWNTREND,MOVING DOWN,,No active BUY transition
UTI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 17, 2026",Staples,Education & Training Services,DOWNTREND,MOVING DOWN,,No active BUY transition
UTL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Utilities,Utilities - Diversified,UPTREND,MOVING DOWN,,No active BUY transition
UTMD,REMOVED,❌ REMOVED,SELL,BUY,"Aug 18, 2026",Health Care,Medical Instruments & Supplies,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
UVE,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Financials,Insurance - Property & Casualty,UPTREND,MOVING DOWN,,No active BUY transition
UVSP,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Financials,Banks - Regional,NEUTRAL,MOVING DOWN,,No active BUY transition
UVV,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Staples,Tobacco,DOWNTREND,MOVING DOWN,,No active BUY transition
V,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Financials,Credit Services,UPTREND,MOVING DOWN,,No active BUY transition
VAC,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Discretionary,Resorts & Casinos,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VALU,REMOVED,❌ REMOVED,SELL,BUY,"Aug 18, 2026",Financials,Financial Data & Stock Exchanges,DOWNTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
VC,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Discretionary,Auto Parts,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VCEL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 20, 2026",Health Care,Biotechnology,NEUTRAL,MOVING DOWN,,No active BUY transition
VCTR,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Financials,Asset Management,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VCYT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Health Care,Diagnostics & Research,DOWNTREND,MOVING DOWN,,No active BUY transition
VECO,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 01, 2026",Technology,Semiconductor Equipment & Materials,DOWNTREND,MOVING UP,,No active BUY transition
VEEV,LEADER,🚀 LEADER,BUY,BUY,"Aug 07, 2026",Health Care,Health Information Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VEON,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Communication,Telecom Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VERA,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 06, 2026",Health Care,Biotechnology,DOWNTREND,MOVING UP,,No active BUY transition
VIA,UNCHANGED,UNCHANGED,,,,Technology,Software - Application,UPTREND,,,No active BUY transition
VIAV,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Technology,Communication Equipment,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VICI,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Real Estate,REIT - Diversified,DOWNTREND,MOVING DOWN,,No active BUY transition
VICR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 07, 2026",Technology,Electronic Components,NEUTRAL,MOVING UP,,No active BUY transition
VIRT,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 01, 2026",Financials,Capital Markets,NEUTRAL,MOVING UP,,No active BUY transition
VIST,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Energy,Oil & Gas E&P,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VKTX,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 15, 2026",Health Care,Biotechnology,DOWNTREND,MOVING UP,,No active BUY transition
VLGEA,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Staples,Grocery Stores,DOWNTREND,MOVING DOWN,,No active BUY transition
VLO,LEADER,🚀 LEADER,BUY,BUY,"Aug 17, 2026",Energy,Oil & Gas Refining & Marketing,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VLTO,UNCHANGED,UNCHANGED,,,,Industrials,Pollution & Treatment Controls,UPTREND,,,No active BUY transition
VMC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 10, 2026",Materials,Building Materials,DOWNTREND,MOVING DOWN,,No active BUY transition
VMI,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 02, 2026",Industrials,Conglomerates,DOWNTREND,MOVING UP,,No active BUY transition
VNO,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 10, 2026",Real Estate,REIT - Office,DOWNTREND,MOVING DOWN,,No active BUY transition
VNOM,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Energy,Oil & Gas Midstream,DOWNTREND,MOVING UP,,No active BUY transition
VNT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 13, 2026",Technology,Scientific & Technical Instruments,UPTREND,MOVING DOWN,,No active BUY transition
VOYA,EMERGING,🔥 EMERGING,BUY,,"Aug 18, 2026",Financials,Financial Conglomerates,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
VOYG,UNCHANGED,UNCHANGED,,,,Industrials,Aerospace & Defense,UPTREND,,,No active BUY transition
VRNS,LEADER,🚀 LEADER,BUY,BUY,"Aug 14, 2026",Technology,Software - Infrastructure,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VRSK,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 04, 2026",Industrials,Consulting Services,DOWNTREND,MOVING DOWN,,No active BUY transition
VRSN,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Technology,Software - Infrastructure,NEUTRAL,MOVING DOWN,,No active BUY transition
VRT,EMERGING,🔥 EMERGING,BUY,SELL,"Aug 18, 2026",Industrials,Electrical Equipment & Parts,UPTREND,MOVING UP,,New BUY with rising trend and accelerating momentum
VRTS,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Financials,Asset Management,UPTREND,MOVING DOWN,,No active BUY transition
VRTX,LEADER,🚀 LEADER,BUY,BUY,"Aug 10, 2026",Health Care,Biotechnology,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VSAT,DETERIORATING,⚠️ DETERIORATING,BUY,BUY,"Aug 04, 2026",Technology,Communication Equipment,UPTREND,MOVING DOWN,,Existing BUY momentum is weakening
VSEC,LEADER,🚀 LEADER,BUY,BUY,"Aug 06, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
VST,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 29, 2026",Utilities,Utilities - Independent Power Producers,DOWNTREND,MOVING UP,,No active BUY transition
VSXY,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Discretionary,Apparel Retail,UPTREND,MOVING DOWN,,No active BUY transition
VTOL,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Energy,Oil & Gas Equipment & Services,UPTREND,MOVING DOWN,,No active BUY transition
VTR,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Real Estate,REIT - Healthcare Facilities,NEUTRAL,MOVING DOWN,,No active BUY transition
VTVT,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 14, 2026",Health Care,Biotechnology,DOWNTREND,MOVING DOWN,,No active BUY transition
VVV,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Discretionary,Auto & Truck Dealerships,DOWNTREND,MOVING DOWN,,No active BUY transition
VVX,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 06, 2026",Industrials,Aerospace & Defense,UPTREND,MOVING DOWN,,No active BUY transition
VZ,LEADER,🚀 LEADER,BUY,BUY,"Jul 27, 2026",Communication,Telecom Services,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
W,LEADER,🚀 LEADER,BUY,BUY,"Aug 05, 2026",Discretionary,Internet Retail,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
WAB,REMOVED,❌ REMOVED,SELL,BUY,"Aug 18, 2026",Industrials,Railroads,UPTREND,MOVING DOWN,,Prior BUY is missing or no longer rated BUY
WABC,UNCHANGED,UNCHANGED,SELL,SELL,"Jul 31, 2026",Financials,Banks - Regional,NEUTRAL,MOVING DOWN,,No active BUY transition
WAFD,LEADER,🚀 LEADER,BUY,BUY,"Aug 12, 2026",Financials,Banks - Regional,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
WAL,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 03, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
WASH,UNCHANGED,UNCHANGED,SELL,SELL,"Aug 11, 2026",Financials,Banks - Regional,UPTREND,MOVING DOWN,,No active BUY transition
WAT,LEADER,🚀 LEADER,BUY,BUY,"Jul 30, 2026",Health Care,Diagnostics & Research,UPTREND,MOVING UP,,Sustained BUY with confirmed trend and momentum
